id,barcode,name,brand,generic_name,quantity,category,macro_category,food_type,kcal,protein,carbs,fat,fiber_100g,sugars_100g,saturated_fat_100g,salt_100g,sodium_100g,cholesterol_mg_100g,serving_size,serving_quantity,ingredients,allergens,labels,source,source_url,countries_tags,image_url,verified,usable_for_meal_generator,data_quality_score,nutrients,created_at,updated_at
crea_108510,,"Fagiano, crudo",,,,carne,protein_source,generic_food,144,24.3,0,5.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_108520,,"Piccione giovane, crudo",,,,carne,protein_source,generic_food,138,22.1,0,5.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_108530,,"Quaglia, crudo",,,,carne,protein_source,generic_food,161,25,0,6.8,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_108900,,"Struzzo, solo tessuto muscolare, crudo",,,,carne,protein_source,generic_food,92,20.9,0,0.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_108901,,"Struzzo, solo tessuto muscolare, cotto, al forno",,,,carne,protein_source,generic_food,101,22.2,0,1.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_109010,,"Lumaca, cruda",,,,carne,protein_source,generic_food,67,12.9,0,1.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_109510,,"Rana, crudo",,,,carne,protein_source,generic_food,64,15.5,0,0.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110020,,Bresaola della Valtellina IGP,,,,carne,protein_source,generic_food,152,33.1,0.4,2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110100,,Capocollo,,,,carne,fat_source,generic_food,450,20.8,1.4,40.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110110,,Capocollo di Calabria,,,,carne,fat_source,generic_food,344,29.1,0.9,24.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110130,,Ciccioli,,,,carne,fat_source,generic_food,636,45.2,0,50.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110150,,Coppa,,,,carne,fat_source,generic_food,400,28.9,,31.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110190,,"Cotechino, confezionato precotto",,,,carne,fat_source,generic_food,449,17.2,0,42.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110195,,"Cotechino Modena IGP, cotto",,,,carne,fat_source,generic_food,253,23.6,3.2,16.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110200,,Mortadella Bologna IGP,,,,carne,fat_source,generic_food,288,15.7,,25,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110210,,Mortadella di bovini e suini,,,,carne,fat_source,generic_food,388,13.3,0.5,37,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110300,,Pancetta magretta,,,,carne,fat_source,generic_food,314,21.7,0,25.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110310,,Pancetta tesa,,,,carne,fat_source,generic_food,337,20.9,0,28.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110320,,Pancetta arrotolata,,,,carne,fat_source,generic_food,530,15.1,,52.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110400,,Prosciutto cotto,,,,carne,mixed_source,generic_food,138,15.7,1.7,7.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110401,,"Prosciutto cotto, sgrassato",,,,carne,protein_source,generic_food,107,17,1.9,3.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110410,,"Prosciutto cotto, alta qualità",,,,carne,fat_source,generic_food,182,18,0.8,11.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110411,,"Prosciutto cotto, alta qualità, sgrassato",,,,carne,protein_source,generic_food,126,19.5,0.9,5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110420,,"Prosciutto cotto, scelto",,,,carne,fat_source,generic_food,155,17.5,0.6,9.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110421,,"Prosciutto cotto, scelto, sgrassato",,,,carne,protein_source,generic_food,115,19.4,0.5,4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110500,,"Prosciutto crudo, di Modena DOP",,,,carne,fat_source,generic_food,309,25.6,0.1,22.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110501,,"Prosciutto crudo, di Modena DOP, sgrassato",,,,carne,protein_source,generic_food,201,30.2,0.1,8.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110505,,Prosciutto crudo di montagna,,,,carne,fat_source,generic_food,303,26.2,0,22,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110510,,"Prosciutto crudo DOP, di Parma",,,,carne,fat_source,generic_food,269,25.9,0.3,18.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110511,,"Prosciutto crudo, di Parma DOP, sgrassato",,,,carne,protein_source,generic_food,176,29.1,0.4,6.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110515,,"Prosciutto crudo, di Pietraroja",,,,carne,fat_source,generic_food,358,26.2,0,28.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110520,,"Prosciutto crudo, di San Daniele DOP",,,,carne,fat_source,generic_food,271,25.7,0.2,18.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110521,,"Prosciutto crudo, di San Daniele DOP, sgrassato",,,,carne,protein_source,generic_food,176,29,0.4,6.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110525,,"Prosciutto crudo, disossato",,,,carne,fat_source,generic_food,224,26.9,0,12.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110526,,"Prosciutto crudo, disossato, sgrassato",,,,carne,protein_source,generic_food,159,29.3,0,4.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110530,,"Prosciutto crudo, gambuccio",,,,carne,fat_source,generic_food,306,26.2,0,22.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110535,,"Prosciutto crudo, Nazionale",,,,carne,fat_source,generic_food,235,27.8,0.1,13.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110536,,"Prosciutto crudo, Nazionale, sgrassato",,,,carne,protein_source,generic_food,169,30.5,0.3,5.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110600,,Salame Brianza,,,,carne,fat_source,generic_food,384,26.5,1,30.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110610,,Salami italiani alla cacciatora DOP,,,,carne,fat_source,generic_food,411,28.4,0.7,32.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110620,,Salame Fabriano,,,,carne,fat_source,generic_food,420,26.5,1.5,34.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110630,,Salame Felino,,,,carne,fat_source,generic_food,375,30.5,0.5,27.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110640,,Salame Milano,,,,carne,fat_source,generic_food,385,25.4,1.1,31,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110650,,Salame Napoli,,,,carne,fat_source,generic_food,378,27.4,0.2,29.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110660,,Salame nostrano,,,,carne,fat_source,generic_food,370,27.3,1.1,28.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110670,,Salame ungherese,,,,carne,fat_source,generic_food,420,23.6,1.1,35.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110700,,Salsiccia di fegato,,,,carne,fat_source,generic_food,424,12.4,0.9,41.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110710,,"Salsiccia di suino, fresca",,,,carne,fat_source,generic_food,304,15.4,0.6,26.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110716,,"Salsiccia di suino, fresca, cotta, in padella",,,,carne,fat_source,generic_food,324,22.2,0,26.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110720,,"Salsiccia di suino, secca",,,,carne,fat_source,generic_food,514,22,0,47.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110730,,Salsiccia di Calabria,,,,carne,fat_source,generic_food,366,33.6,1.3,25.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110740,,Soppressata di Calabria,,,,carne,fat_source,generic_food,377,34.2,0.9,26.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110800,,Speck dell'Alto Adige IGP,,,,carne,fat_source,generic_food,299,30.7,1.2,19.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110900,,"Wurstel di puro suino, crudo",,,,carne,fat_source,generic_food,250,13.2,1.9,21.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110906,,"Wurstel di puro suino, cotto",,,,carne,fat_source,generic_food,259,14.6,0.3,22.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110950,,"Zampone confezionato, precotto",,,,carne,fat_source,generic_food,361,19.1,0,31.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_110955,,"Zampone Modena IGP, cotto",,,,carne,fat_source,generic_food,262,23.7,2.6,17.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_113010,,"Carne bovina in gelatina, in scatola",,,,carne,protein_source,generic_food,67,12.6,0,1.8,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_113020,,"Carne bovina pressata, in scatola",,,,carne,fat_source,generic_food,141,16.5,0,8.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_114010,,Patè di coniglio,,,,carne,fat_source,generic_food,346,13,1.1,32.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_114020,,Patè di fegato,,,,carne,fat_source,generic_food,341,12.7,1.3,31.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_114030,,Patè di pollo,,,,carne,fat_source,generic_food,289,11.1,2.3,26.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_114040,,Patè di prosciutto,,,,carne,fat_source,generic_food,358,11.3,1.1,34.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_115010,,Animelle di bovini,,,,carne,fat_source,generic_food,304,11.5,0.1,28.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_115019,,"Animelle di bovini, cotte",,,,carne,fat_source,generic_food,434,16.4,0.2,40.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_115110,,Cervello di bovini,,,,carne,fat_source,generic_food,157,10,0.8,12.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_115120,,Coratella di agnello,,,,carne,protein_source,generic_food,109,15.7,1,4.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_115130,,Coratella di vitello,,,,carne,protein_source,generic_food,100,17.1,0.8,3.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_115210,,Cuore di bovini,,,,carne,protein_source,generic_food,123,16.8,0.5,6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_115219,,"Cuore di bovini, cotto",,,,carne,protein_source,generic_food,189,25.8,0.8,9.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_115220,,Cuore di equini,,,,carne,protein_source,generic_food,146,18.7,0.6,7.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_115230,,Cuore di ovini,,,,carne,protein_source,generic_food,134,16.9,0.4,7.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_115240,,Cuore di pollo,,,,carne,protein_source,generic_food,103,14.1,0.2,5.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_115249,,"Cuore di pollo, cotto",,,,carne,protein_source,generic_food,147,20.1,0.3,7.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_115250,,Cuore di suino,,,,carne,fat_source,generic_food,159,18.3,0.4,9.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_115260,,Cuore di tacchino,,,,carne,protein_source,generic_food,103,14.1,0.2,5.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_115269,,"Cuore di tacchino, cotto",,,,carne,protein_source,generic_food,147,20.1,0.3,7.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_115320,,Fegato di bovini,,,,carne,protein_source,generic_food,142,20,5.9,4.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_115329,,"Fegato di bovini, cotto",,,,carne,protein_source,generic_food,190,26.7,7.9,5.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_115340,,Fegato di equini,,,,carne,protein_source,generic_food,145,22.4,5.3,4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_115350,,Fegato di ovini,,,,carne,protein_source,generic_food,135,19.5,2,5.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_115360,,Fegato di pollo,,,,carne,protein_source,generic_food,154,22.8,1.5,6.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_115369,,"Fegato di pollo, cotto",,,,carne,protein_source,generic_food,192,29.4,2,7.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_115370,,Fegato di suini,,,,carne,protein_source,generic_food,140,22.8,1.5,4.8,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_115379,,"Fegato di suini, cotto",,,,carne,protein_source,generic_food,183,29.4,2,6.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_115380,,Fegato di tacchino,,,,carne,protein_source,generic_food,127,17.8,0.5,6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_115389,,"Fegato di tacchino, cotto",,,,carne,protein_source,generic_food,195,27.4,0.8,9.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_115400,,Lingua di bovini,,,,carne,fat_source,generic_food,232,17.1,0.4,18,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_115409,,"Lingua di bovini, cotta, fritta",,,,carne,fat_source,generic_food,309,22.8,0.5,24,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_115500,,Milza di bovini,,,,carne,protein_source,generic_food,107,18.5,0,3.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_115600,,Polmone di bovini,,,,carne,protein_source,generic_food,75,14,0,2.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_115710,,Rene di bovini,,,,carne,protein_source,generic_food,118,18.4,0.8,4.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_115800,,Trippa di bovini,,,,carne,protein_source,generic_food,108,15.8,0,5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_119020,,"Cheese burger, fast food",,,,piatti_pronti,mixed_source,generic_food,300,16.3,30.2,13.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_119030,,"Hamburger, fast food",,,,piatti_pronti,mixed_source,generic_food,251,13.1,30.1,9.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_119040,,"Chicken Nuggets, fast food",,,,piatti_pronti,mixed_source,generic_food,242,17.7,15.4,12.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_119050,,"Hamburger piccolo, solo carne, fast food",,,,piatti_pronti,fat_source,generic_food,264,24.5,0,18.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_119060,,"Panino, fast food",,,,piatti_pronti,carb_source,generic_food,248,10.1,47,3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_119070,,"Panino con hamburger piccolo, fast food",,,,piatti_pronti,mixed_source,generic_food,254,15.6,29,8.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_119080,,"Patatine, fritte, fast food",,,,piatti_pronti,carb_source,generic_food,283,3.3,37.6,13.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_120010,,Acciuga o alice,,,,pesce,protein_source,generic_food,96,16.8,1.5,2.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_120020,,"Acciuga o alice, sott'olio",,,,pesce,protein_source,generic_food,206,25.9,0.2,11.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_120030,,"Acciuga o alice, sotto sale",,,,pesce,protein_source,generic_food,137,25,2.3,3.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_120210,,"Anguilla, affumicata",,,,pesce,fat_source,generic_food,231,17.5,0.2,17.8,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_120220,,"Anguilla, marinata",,,,pesce,fat_source,generic_food,259,14.8,0.6,21.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_120230,,Anguilla di fiume,,,,pesce,fat_source,generic_food,261,11.8,0.1,23.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_120240,,Anguilla di mare,,,,pesce,fat_source,generic_food,237,14.6,0.7,19.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_120250,,"Anguilla d'allevamento, filetti",,,,pesce,fat_source,generic_food,237,16.2,0.5,18.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_120290,,Capitone,,,,pesce,fat_source,generic_food,247,13,0.5,21.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_120300,,Aringa,,,,pesce,fat_source,generic_food,216,16.5,0,16.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_120310,,"Aringa, affumicata",,,,pesce,fat_source,generic_food,194,19.9,0,12.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_120320,,"Aringa, marinata",,,,pesce,fat_source,generic_food,199,18.3,0,14,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_120330,,"Aringa, sotto sale",,,,pesce,fat_source,generic_food,218,19.8,0,15.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_120400,,Boga,,,,pesce,protein_source,generic_food,87,18.3,0.8,1.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_120500,,Carpa,,,,pesce,protein_source,generic_food,139,18.9,0,7.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_120510,,Cefalo muggine,,,,pesce,mixed_source,generic_food,127,15.8,0.7,6.8,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_120590,,"Bottarga, cefalo muggine",,,,pesce,fat_source,generic_food,405,43.5,0,25.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_120610,,Cernia surgelata,,,,pesce,protein_source,generic_food,88,17,0.5,2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_120710,,Coregone,,,,pesce,protein_source,generic_food,135,19,0.1,6.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_120810,,Corvina,,,,pesce,protein_source,generic_food,88,20,0.2,0.8,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_120910,,Dentice,,,,pesce,protein_source,generic_food,101,16.7,0.7,3.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
